Index,Voltage_mV
1056,-0.041199
1057,0.014901
1058,0.028896
1059,0.026727
1060,0.017319
1061,0.020245
1062,0.059945
1063,0.065268
1064,0.032925
1065,-0.023147
1066,-0.105977
1067,-0.075004
1068,-0.035993
1069,-0.012279
1070,0.007568
1071,0.006179
1072,0.018408
1073,-0.017844
1074,0.005017
1075,0.046669
1076,0.017618
1077,-0.015392
1078,-0.016771
1079,-0.004020
1080,0.000976
1081,-0.009948
1082,0.005525
1083,-0.004123
1084,0.029642
1085,0.046747
1086,0.072790
1087,-0.019433
1088,-0.039581
1089,0.003151
1090,-0.032489
1091,-0.014790
1092,-0.024628
1093,-0.017989
1094,-0.002054
1095,-0.007081
1096,0.025438
1097,260.155701
1098,1458.257446
1099,283.193695
1100,138.811279
1101,456.454559
1102,-44.845573
1103,-30.674902
1104,9.755586
1105,47.798412
1106,60.341125
1107,45.371101
1108,28.924494
1109,9.029187
1110,-19.857161
1111,-56.178036
1112,-70.406570
1113,-40.765621
1114,-13.726934
1115,21.076302
1116,33.182938
1117,32.195641
1118,27.931164
1119,29.779984
1120,-2.519224
1121,-3.246727
1122,-14.980566
1123,-32.979698
1124,-34.106056
1125,-2.587301
1126,21.395451
1127,33.881474
1128,8.056518
1129,-36.580173
1130,-34.682507
1131,-2.622773
1132,25.322384
1133,17.559992
1134,-11.018484
1135,-15.355988
1136,-9.384375
1137,33.114925
1138,55.230713
1139,22.078875
1140,-9.384077
1141,-13.794147
1142,-11.069511
1143,-7.065089
1144,-4.131319
1145,-4.490576
1146,-7.056289
1147,-10.517529
1148,-20.045094
1149,-30.304276
1150,-24.989399
1151,9.217692
1152,-268.806213
1153,0.004219
1154,0.000000
1155,0.000000
1156,1941.836426
1157,1658.362061
1158,1958.516602
1159,2221.459961
